paper,subject,trial_number,trial_looking_time,age_in_days
choi_2018,choi_2018.1.1_oneobject.32,3,30,92.3
choi_2018,choi_2018.1.1_oneobject.32,4,7.2,92.3
choi_2018,choi_2018.1.1_oneobject.32,5,30,92.3
choi_2018,choi_2018.1.1_hidden.33,1,30,85.9
choi_2018,choi_2018.1.1_hidden.33,2,10.8,85.9
choi_2018,choi_2018.1.1_hidden.33,3,7.3,85.9
choi_2018,choi_2018.1.1_hidden.33,4,14.1,85.9
choi_2018,choi_2018.1.1_hidden.33,5,15.8,85.9
choi_2018,choi_2018.1.1_hidden.34,1,16.4,92.3
choi_2018,choi_2018.1.1_hidden.34,2,23.3,92.3
choi_2018,choi_2018.1.1_hidden.34,3,30,92.3
choi_2018,choi_2018.1.1_hidden.34,4,30,92.3
choi_2018,choi_2018.1.1_hidden.34,5,30,92.3
choi_2018,choi_2018.1.1_hidden.35,1,30,79.9
choi_2018,choi_2018.1.1_hidden.35,2,19.8,79.9
choi_2018,choi_2018.1.1_hidden.35,3,21.8,79.9
choi_2018,choi_2018.1.1_hidden.35,4,19.3,79.9
choi_2018,choi_2018.1.1_hidden.35,5,21.3,79.9
choi_2018,choi_2018.1.1_hidden.36,1,11.8,75.9
choi_2018,choi_2018.1.1_hidden.36,2,2.1,75.9
choi_2018,choi_2018.1.1_hidden.36,3,2.6,75.9
choi_2018,choi_2018.1.1_hidden.36,4,30,75.9
choi_2018,choi_2018.1.1_hidden.36,5,30,75.9
choi_2018,choi_2018.1.1_hidden.37,1,15.1,119.3
choi_2018,choi_2018.1.1_hidden.37,2,8.9,119.3
choi_2018,choi_2018.1.1_hidden.37,3,4.2,119.3
choi_2018,choi_2018.1.1_hidden.37,4,8.9,119.3
choi_2018,choi_2018.1.1_hidden.37,5,3,119.3
choi_2018,choi_2018.1.1_hidden.38,1,30,84.9
choi_2018,choi_2018.1.1_hidden.38,2,30,84.9
choi_2018,choi_2018.1.1_hidden.38,3,30,84.9
choi_2018,choi_2018.1.1_hidden.38,4,30,84.9
choi_2018,choi_2018.1.1_hidden.38,5,30,84.9
choi_2018,choi_2018.1.1_hidden.39,1,30,113.3
choi_2018,choi_2018.1.1_hidden.39,2,30,113.3
choi_2018,choi_2018.1.1_hidden.39,3,30,113.3
choi_2018,choi_2018.1.1_hidden.39,4,30,113.3
choi_2018,choi_2018.1.1_hidden.39,5,3.7,113.3
choi_2018,choi_2018.1.1_hidden.40,1,10.3,117.3
choi_2018,choi_2018.1.1_hidden.40,2,20.3,117.3
choi_2018,choi_2018.1.1_hidden.40,3,5.4,117.3
choi_2018,choi_2018.1.1_hidden.40,4,11.7,117.3
choi_2018,choi_2018.1.1_hidden.40,5,12.1,117.3
choi_2018,choi_2018.1.1_hidden.41,1,30,86.9
choi_2018,choi_2018.1.1_hidden.41,2,30,86.9
choi_2018,choi_2018.1.1_hidden.41,3,8.1,86.9
choi_2018,choi_2018.1.1_hidden.41,4,2.6,86.9
choi_2018,choi_2018.1.1_hidden.41,5,22.7,86.9
choi_2018,choi_2018.1.1_hidden.42,1,9.6,75.9
choi_2018,choi_2018.1.1_hidden.42,2,2.3,75.9
choi_2018,choi_2018.1.1_hidden.42,3,3.1,75.9
choi_2018,choi_2018.1.1_hidden.42,4,2.4,75.9
choi_2018,choi_2018.1.1_hidden.42,5,30,75.9
choi_2018,choi_2018.1.1_hidden.43,1,24.7,121.8
choi_2018,choi_2018.1.1_hidden.43,2,20.4,121.8
choi_2018,choi_2018.1.1_hidden.43,3,4.4,121.8
choi_2018,choi_2018.1.1_hidden.43,4,2.8,121.8
choi_2018,choi_2018.1.1_hidden.43,5,2.6,121.8
choi_2018,choi_2018.1.1_hidden.44,1,18.1,95.3
choi_2018,choi_2018.1.1_hidden.44,2,30,95.3
choi_2018,choi_2018.1.1_hidden.44,3,30,95.3
choi_2018,choi_2018.1.1_hidden.44,4,30,95.3
choi_2018,choi_2018.1.1_hidden.44,5,30,95.3
choi_2018,choi_2018.1.1_hidden.45,1,30,110.3
choi_2018,choi_2018.1.1_hidden.45,2,30,110.3
choi_2018,choi_2018.1.1_hidden.45,3,6.5,110.3
choi_2018,choi_2018.1.1_hidden.45,4,13.9,110.3
choi_2018,choi_2018.1.1_hidden.45,5,8.8,110.3
choi_2018,choi_2018.1.1_hidden.46,1,30,95.3
choi_2018,choi_2018.1.1_hidden.46,2,30,95.3
choi_2018,choi_2018.1.1_hidden.46,3,30,95.3
choi_2018,choi_2018.1.1_hidden.46,4,30,95.3
choi_2018,choi_2018.1.1_hidden.46,5,4.1,95.3
choi_2018,choi_2018.1.1_hidden.47,1,30,120.3
choi_2018,choi_2018.1.1_hidden.47,2,30,120.3
choi_2018,choi_2018.1.1_hidden.47,3,26.4,120.3
choi_2018,choi_2018.1.1_hidden.47,4,30,120.3
choi_2018,choi_2018.1.1_hidden.47,5,30,120.3
choi_2018,choi_2018.1.1_hidden.48,1,30,110.3
choi_2018,choi_2018.1.1_hidden.48,2,30,110.3
choi_2018,choi_2018.1.1_hidden.48,3,26.6,110.3
choi_2018,choi_2018.1.1_hidden.48,4,27.1,110.3
choi_2018,choi_2018.1.1_hidden.48,5,2.8,110.3
chuey_2021,chuey_2021.4.4_online.P2-,1,60,293.2
chuey_2021,chuey_2021.4.4_online.P2-,2,58.65,293.2
chuey_2021,chuey_2021.4.4_online.P2-,3,55.03,293.2
chuey_2021,chuey_2021.4.4_online.P2-,4,50.69,293.2
chuey_2021,chuey_2021.4.4_online.P3-,1,59.51,300.3
chuey_2021,chuey_2021.4.4_online.P3-,2,59.9,300.3
chuey_2021,chuey_2021.4.4_online.P3-,3,57.21,300.3
chuey_2021,chuey_2021.4.4_online.P3-,4,54.07,300.3
chuey_2021,chuey_2021.4.4_online.P3-,5,16.7,300.3
chuey_2021,chuey_2021.4.4_online.P7a-,1,55.65,324.7
chuey_2021,chuey_2021.4.4_online.P7a-,2,58.09,324.7
chuey_2021,chuey_2021.4.4_online.P7a-,3,44.18,324.7
chuey_2021,chuey_2021.4.4_online.P7a-,4,59.42,324.7
chuey_2021,chuey_2021.4.4_online.P7a-,5,16.53,324.7
chuey_2021,chuey_2021.4.4_online.P8-,1,60,324.7
chuey_2021,chuey_2021.4.4_online.P8-,2,60,324.7
chuey_2021,chuey_2021.4.4_online.P8-,3,52.95,324.7
chuey_2021,chuey_2021.4.4_online.P8-,4,30.07,324.7
chuey_2021,chuey_2021.4.4_online.P8-,5,5.39,324.7
chuey_2021,chuey_2021.4.4_online.P9-,1,48.56,305.4
chuey_2021,chuey_2021.4.4_online.P9-,2,10.33,305.4
chuey_2021,chuey_2021.4.4_online.P9-,3,3.58,305.4
chuey_2021,chuey_2021.4.4_online.P9-,4,31.89,305.4
chuey_2021,chuey_2021.4.4_online.P9-,5,17.78,305.4
chuey_2021,chuey_2021.4.4_online.P10,1,23.6,286.1
chuey_2021,chuey_2021.4.4_online.P10,2,32.93,286.1
chuey_2021,chuey_2021.4.4_online.P10,3,17.63,286.1
chuey_2021,chuey_2021.4.4_online.P10,4,10.42,286.1
chuey_2021,chuey_2021.4.4_online.P10,5,11.47,286.1
chuey_2021,chuey_2021.4.4_online.P4-,1,18.1,316.6
chuey_2021,chuey_2021.4.4_online.P4-,2,60,316.6
chuey_2021,chuey_2021.4.4_online.P4-,3,60,316.6
chuey_2021,chuey_2021.4.4_online.P4-,4,57.7,316.6
chuey_2021,chuey_2021.4.4_online.P4-,5,30.13,316.6
chuey_2021,chuey_2021.4.4_online.P5-,1,60,319.6
chuey_2021,chuey_2021.4.4_online.P5-,2,38.67,319.6
chuey_2021,chuey_2021.4.4_online.P5-,3,8.17,319.6
chuey_2021,chuey_2021.4.4_online.P6-,1,60,289.2
chuey_2021,chuey_2021.4.4_online.P6-,2,60,289.2
chuey_2021,chuey_2021.4.4_online.P7-,1,60.291,322.7
chuey_2021,chuey_2021.4.4_online.P7-,2,59.268,322.7
chuey_2021,chuey_2021.4.4_online.P7-,3,13.2,322.7
chuey_2021,chuey_2021.4.4_online.P7-,4,2.64,322.7
chuey_2021,chuey_2021.4.4_online.P7-,5,12.078,322.7
chuey_2021,chuey_2021.4.4_online.P8-,1,25.56,224.2
chuey_2021,chuey_2021.4.4_online.P8-,2,2.49,224.2
chuey_2021,chuey_2021.4.4_online.P8-,3,13.31,224.2
chuey_2021,chuey_2021.4.4_online.P8-,4,7.25,224.2
chuey_2021,chuey_2021.4.4_online.P8-,5,6.88,224.2
chuey_2021,chuey_2021.4.4_online.P9-,1,60,345
chuey_2021,chuey_2021.4.4_online.P9-,2,60,345
chuey_2021,chuey_2021.4.4_online.P9-,3,43.21,345
chuey_2021,chuey_2021.4.4_online.P9-,4,60,345
chuey_2021,chuey_2021.4.4_online.P9-,5,60,345
chuey_2021,chuey_2021.4.4_online.P12,1,47.62,352.1
chuey_2021,chuey_2021.4.4_online.P12,3,10.88,352.1
chuey_2021,chuey_2021.4.4_online.P12,4,6.09,352.1
chuey_2021,chuey_2021.4.4_online.P13,1,33.16,321.6
chuey_2021,chuey_2021.4.4_online.P13,2,9.13,321.6
chuey_2021,chuey_2021.4.4_online.P13,3,20.6,321.6
chuey_2021,chuey_2021.4.4_online.P13,4,12.81,321.6
chuey_2021,chuey_2021.4.4_online.P13,5,25.04,321.6
chuey_2021,chuey_2021.4.4_online.P14,1,60,328.8
chuey_2021,chuey_2021.4.4_online.P14,2,58.48,328.8
chuey_2021,chuey_2021.4.4_online.P14,3,54.15,328.8
chuey_2021,chuey_2021.4.4_online.P14,4,55.27,328.8
chuey_2021,chuey_2021.4.4_online.P14,5,27.66,328.8
chuey_2021,chuey_2021.4.4_online.P15,1,26.97,373.4
chuey_2021,chuey_2021.4.4_online.P15,2,8.5,373.4
chuey_2021,chuey_2021.4.4_online.P15,3,5.6,373.4
chuey_2021,chuey_2021.4.4_online.P15,4,7.87,373.4
chuey_2021,chuey_2021.4.4_online.P15,5,8.42,373.4
chuey_2021,chuey_2021.4.4_online.P16,1,60,322.7
chuey_2021,chuey_2021.4.4_online.P16,2,60,322.7
chuey_2021,chuey_2021.4.4_online.P16,3,42.17,322.7
chuey_2021,chuey_2021.4.4_online.P16,4,22.65,322.7
chuey_2021,chuey_2021.4.4_online.P16,5,7.02,322.7
chuey_2021,chuey_2021.4.4_online.P17,1,59.63,280
chuey_2021,chuey_2021.4.4_online.P17,2,27,280
chuey_2021,chuey_2021.4.4_online.P17,3,46.18,280
chuey_2021,chuey_2021.4.4_online.P17,4,8.72,280
chuey_2021,chuey_2021.4.4_online.P17,5,17.25,280
chuey_2021,chuey_2021.4.4_online.P18,1,60,398.8
chuey_2021,chuey_2021.4.4_online.P18,2,43.31,398.8
chuey_2021,chuey_2021.4.4_online.P18,4,32.14,398.8
chuey_2021,chuey_2021.4.4_online.P19,1,57.651,329.8
chuey_2021,chuey_2021.4.4_online.P19,2,24.882,329.8
chuey_2021,chuey_2021.4.4_online.P19,3,3.51,329.8
chuey_2021,chuey_2021.4.4_online.P19,4,9.34,329.8
chuey_2021,chuey_2021.4.4_online.P20,1,56.22,255.7
chuey_2021,chuey_2021.4.4_online.P20,2,44.32,255.7
chuey_2021,chuey_2021.4.4_online.P20,3,11.67,255.7
chuey_2021,chuey_2021.4.4_online.P20,4,30.11,255.7
chuey_2021,chuey_2021.4.4_online.P20,5,10.77,255.7
chuey_2021,chuey_2021.4.4_online.P21,1,15.6,330.8
chuey_2021,chuey_2021.4.4_online.P21,4,7.45,330.8
chuey_2021,chuey_2021.4.4_online.P21,5,11.86,330.8
chuey_2021,chuey_2021.4.4_online.P22,1,46.78,350.1
chuey_2021,chuey_2021.4.4_online.P22,2,19.6,350.1
chuey_2021,chuey_2021.4.4_online.P22,3,24.39,350.1
chuey_2021,chuey_2021.4.4_online.P22,4,33.86,350.1
chuey_2021,chuey_2021.4.4_online.P22,5,37.46,350.1
chuey_2021,chuey_2021.4.4_online.P23,1,60,369.3
chuey_2021,chuey_2021.4.4_online.P23,2,60,369.3
chuey_2021,chuey_2021.4.4_online.P23,4,31.53,369.3
chuey_2021,chuey_2021.4.4_online.P23,5,58.58,369.3
chuey_2021,chuey_2021.4.4_online.P24,1,25.64,351.1
chuey_2021,chuey_2021.4.4_online.P24,2,44.57,351.1
chuey_2021,chuey_2021.4.4_online.P24,3,39.28,351.1
chuey_2021,chuey_2021.4.4_online.P24,4,41.78,351.1
chuey_2021,chuey_2021.4.4_online.P24,5,15.78,351.1
chuey_2021,chuey_2021.4.4_online.P26,1,57.39,211.1
chuey_2021,chuey_2021.4.4_online.P26,2,25.22,211.1
chuey_2021,chuey_2021.4.4_online.P26,3,24.68,211.1
chuey_2021,chuey_2021.4.4_online.P26,4,11.56,211.1
chuey_2021,chuey_2021.4.4_online.P26,5,31.41,211.1
chuey_2021,chuey_2021.4.4_online.P27,1,58.19,328.8
chuey_2021,chuey_2021.4.4_online.P27,2,28.02,328.8
chuey_2021,chuey_2021.4.4_online.P27,3,17.49,328.8
chuey_2021,chuey_2021.4.4_online.P27,4,17.37,328.8
chuey_2021,chuey_2021.4.4_online.P27,5,51.17,328.8
chuey_2021,chuey_2021.4.4_online.P28,1,25.73,304.4
chuey_2021,chuey_2021.4.4_online.P28,2,58.36,304.4
chuey_2021,chuey_2021.4.4_online.P28,3,22.68,304.4
chuey_2021,chuey_2021.4.4_online.P28,4,13.58,304.4
chuey_2021,chuey_2021.4.4_online.P28,5,18.7,304.4
chuey_2021,chuey_2021.4.4_online.P29,1,17.89,326.7
chuey_2021,chuey_2021.4.4_online.P29,2,28.95,326.7
chuey_2021,chuey_2021.4.4_online.P29,3,10.5,326.7
chuey_2021,chuey_2021.4.4_online.P29,4,2.88,326.7
chuey_2021,chuey_2021.4.4_online.P29,5,5.17,326.7
chuey_2021,chuey_2021.4.4_online.P30,1,60,217.1
chuey_2021,chuey_2021.4.4_online.P30,2,58.29,217.1
chuey_2021,chuey_2021.4.4_online.P30,3,60,217.1
chuey_2021,chuey_2021.4.4_online.P30,4,60,217.1
chuey_2021,chuey_2021.4.4_online.P30,5,32.14,217.1
gerson_2014a,gerson_2014a.1.1_active.70,1,5.43,94.4
gerson_2014a,gerson_2014a.1.1_active.70,2,23.04,94.4
gerson_2014a,gerson_2014a.1.1_active.70,3,50.64,94.4
gerson_2014a,gerson_2014a.1.1_active.70,4,22.23,94.4
gerson_2014a,gerson_2014a.1.1_active.70,5,3.9,94.4
gerson_2014a,gerson_2014a.1.1_active.73,1,24.25,106.5
gerson_2014a,gerson_2014a.1.1_active.73,2,6.07,106.5
gerson_2014a,gerson_2014a.1.1_active.73,3,3.57,106.5
gerson_2014a,gerson_2014a.1.1_active.73,4,2.03,106.5
gerson_2014a,gerson_2014a.1.1_active.73,5,9.55,106.5
gerson_2014a,gerson_2014a.1.1_active.75,1,80.4,117.8
gerson_2014a,gerson_2014a.1.1_active.75,2,16.25,117.8
gerson_2014a,gerson_2014a.1.1_active.75,3,6.48,117.8
gerson_2014a,gerson_2014a.1.1_active.75,4,5.98,117.8
gerson_2014a,gerson_2014a.1.1_active.75,5,10.9,117.8
gerson_2014a,gerson_2014a.1.1_active.82,1,4.45,98.3
gerson_2014a,gerson_2014a.1.1_active.82,2,9.78,98.3
gerson_2014a,gerson_2014a.1.1_active.82,3,4.75,98.3
gerson_2014a,gerson_2014a.1.1_active.82,4,11.2,98.3
gerson_2014a,gerson_2014a.1.1_active.82,5,44.4,98.3
gerson_2014a,gerson_2014a.1.1_active.84,1,44.87,106.5
gerson_2014a,gerson_2014a.1.1_active.84,2,43.5,106.5
gerson_2014a,gerson_2014a.1.1_active.84,3,3.38,106.5
gerson_2014a,gerson_2014a.1.1_active.84,4,11.27,106.5
gerson_2014a,gerson_2014a.1.1_active.84,5,8.9,106.5
gerson_2014a,gerson_2014a.1.1_active.88,1,15.3,114.8
gerson_2014a,gerson_2014a.1.1_active.88,2,9.27,114.8
gerson_2014a,gerson_2014a.1.1_active.88,3,49.08,114.8
gerson_2014a,gerson_2014a.1.1_active.88,4,13.82,114.8
gerson_2014a,gerson_2014a.1.1_active.88,5,10.22,114.8
gerson_2014a,gerson_2014a.1.1_active.89,1,9.21,118.7
gerson_2014a,gerson_2014a.1.1_active.89,2,4.76,118.7
gerson_2014a,gerson_2014a.1.1_active.89,3,2.38,118.7
gerson_2014a,gerson_2014a.1.1_active.89,4,4.95,118.7
gerson_2014a,gerson_2014a.1.1_active.89,5,0.67,118.7
gerson_2014a,gerson_2014a.1.1_active.93,1,7.03,105.6
gerson_2014a,gerson_2014a.1.1_active.93,2,5.53,105.6
gerson_2014a,gerson_2014a.1.1_active.93,3,24.97,105.6
gerson_2014a,gerson_2014a.1.1_active.93,4,3.21,105.6
gerson_2014a,gerson_2014a.1.1_active.93,5,4.52,105.6
gerson_2014a,gerson_2014a.1.1_active.94,1,14.98,101.4
gerson_2014a,gerson_2014a.1.1_active.94,2,7.62,101.4
gerson_2014a,gerson_2014a.1.1_active.94,3,10.05,101.4
gerson_2014a,gerson_2014a.1.1_active.94,4,3.3,101.4
gerson_2014a,gerson_2014a.1.1_active.94,5,2.02,101.4
gerson_2014a,gerson_2014a.1.1_active.98,1,30.65,101.4
gerson_2014a,gerson_2014a.1.1_active.98,2,13.65,101.4
gerson_2014a,gerson_2014a.1.1_active.98,3,7.57,101.4
gerson_2014a,gerson_2014a.1.1_active.98,4,10.45,101.4
gerson_2014a,gerson_2014a.1.1_active.98,5,3.38,101.4
gerson_2014a,gerson_2014a.1.1_active.99,1,2.12,104.4
gerson_2014a,gerson_2014a.1.1_active.99,2,1.43,104.4
gerson_2014a,gerson_2014a.1.1_active.99,3,12.9,104.4
gerson_2014a,gerson_2014a.1.1_active.99,4,0.81,104.4
gerson_2014a,gerson_2014a.1.1_active.99,5,1.1,104.4
gerson_2014a,gerson_2014a.1.1_active.103,1,15.03,107.5
gerson_2014a,gerson_2014a.1.1_active.103,2,1.8,107.5
gerson_2014a,gerson_2014a.1.1_active.103,3,5.12,107.5
gerson_2014a,gerson_2014a.1.1_active.103,4,32.05,107.5
gerson_2014a,gerson_2014a.1.1_active.103,5,5.43,107.5
gerson_2014a,gerson_2014a.1.1_active.105,1,11.37,121.8
gerson_2014a,gerson_2014a.1.1_active.105,2,6.58,121.8
gerson_2014a,gerson_2014a.1.1_active.105,3,4.45,121.8
gerson_2014a,gerson_2014a.1.1_active.105,4,1.45,121.8
gerson_2014a,gerson_2014a.1.1_active.105,5,9.43,121.8
gerson_2014a,gerson_2014a.1.1_active.114,1,49.28,112.6
gerson_2014a,gerson_2014a.1.1_active.114,2,1.93,112.6
gerson_2014a,gerson_2014a.1.1_active.114,3,0.52,112.6
gerson_2014a,gerson_2014a.1.1_active.114,4,1.93,112.6
gerson_2014a,gerson_2014a.1.1_active.114,5,1.6,112.6
gerson_2014a,gerson_2014a.1.1_active.115,1,14.8,108.7
gerson_2014a,gerson_2014a.1.1_active.115,2,3.55,108.7
gerson_2014a,gerson_2014a.1.1_active.115,3,2.02,108.7
gerson_2014a,gerson_2014a.1.1_active.115,4,2.6,108.7
gerson_2014a,gerson_2014a.1.1_active.115,5,1.15,108.7
gerson_2014a,gerson_2014a.1.1_active.118,1,37.55,103.5
gerson_2014a,gerson_2014a.1.1_active.118,2,4.87,103.5
gerson_2014a,gerson_2014a.1.1_active.118,3,1.32,103.5
gerson_2014a,gerson_2014a.1.1_active.118,4,1.07,103.5
gerson_2014a,gerson_2014a.1.1_active.118,5,2.82,103.5
gerson_2014a,gerson_2014a.1.1_active.120,1,19.8,91.3
gerson_2014a,gerson_2014a.1.1_active.120,2,8.15,91.3
gerson_2014a,gerson_2014a.1.1_active.120,3,1.45,91.3
gerson_2014a,gerson_2014a.1.1_active.120,4,1.3,91.3
gerson_2014a,gerson_2014a.1.1_active.120,5,1.97,91.3
gerson_2014a,gerson_2014a.1.1_active.122,1,0.97,94.4
gerson_2014a,gerson_2014a.1.1_active.122,2,1.88,94.4
gerson_2014a,gerson_2014a.1.1_active.122,3,30.75,94.4
gerson_2014a,gerson_2014a.1.1_active.122,4,2.58,94.4
gerson_2014a,gerson_2014a.1.1_active.122,5,1.82,94.4
gerson_2014a,gerson_2014a.1.1_active.131,1,34.43,121.8
gerson_2014a,gerson_2014a.1.1_active.131,2,10.68,121.8
gerson_2014a,gerson_2014a.1.1_active.131,3,4.52,121.8
gerson_2014a,gerson_2014a.1.1_active.131,4,9.78,121.8
gerson_2014a,gerson_2014a.1.1_active.131,5,3.72,121.8
gerson_2014a,gerson_2014a.1.1_active.139,1,5.34,99.5
gerson_2014a,gerson_2014a.1.1_active.139,2,26.12,99.5
gerson_2014a,gerson_2014a.1.1_active.139,3,10.49,99.5
gerson_2014a,gerson_2014a.1.1_active.139,4,2.8,99.5
gerson_2014a,gerson_2014a.1.1_active.139,5,6.4,99.5
gerson_2014a,gerson_2014a.1.1_active.190,1,2.2,91.3
gerson_2014a,gerson_2014a.1.1_active.190,2,6.05,91.3
gerson_2014a,gerson_2014a.1.1_active.190,3,13.63,91.3
gerson_2014a,gerson_2014a.1.1_active.190,4,30.47,91.3
gerson_2014a,gerson_2014a.1.1_active.190,5,36.05,91.3
gerson_2014a,gerson_2014a.1.1_active.197,1,2.92,113.5
gerson_2014a,gerson_2014a.1.1_active.197,2,0.38,113.5
gerson_2014a,gerson_2014a.1.1_active.197,3,0.31,113.5
gerson_2014a,gerson_2014a.1.1_active.197,4,7.13,113.5
gerson_2014a,gerson_2014a.1.1_active.197,5,3.78,113.5
gerson_2014a,gerson_2014a.1.1_active.200,1,26.02,103.5
gerson_2014a,gerson_2014a.1.1_active.200,2,14.16,103.5
gerson_2014a,gerson_2014a.1.1_active.200,3,12.58,103.5
gerson_2014a,gerson_2014a.1.1_active.200,4,14.64,103.5
gerson_2014a,gerson_2014a.1.1_active.200,5,1.38,103.5
gerson_2014a,gerson_2014a.1.1_active.228,1,2.26,94.4
gerson_2014a,gerson_2014a.1.1_active.228,2,1.21,94.4
gerson_2014a,gerson_2014a.1.1_active.228,3,1.67,94.4
gerson_2014a,gerson_2014a.1.1_active.228,4,1.31,94.4
gerson_2014a,gerson_2014a.1.1_active.228,5,4.03,94.4
gerson_2014a,gerson_2014a.1.1_observational.112,1,27.68,119.6
gerson_2014a,gerson_2014a.1.1_observational.112,2,1.23,119.6
gerson_2014a,gerson_2014a.1.1_observational.112,3,3.42,119.6
gerson_2014a,gerson_2014a.1.1_observational.112,4,6.68,119.6
gerson_2014a,gerson_2014a.1.1_observational.112,5,4.63,119.6
gerson_2014a,gerson_2014a.1.1_observational.119,1,11.03,100.5
gerson_2014a,gerson_2014a.1.1_observational.119,2,12.85,100.5
gerson_2014a,gerson_2014a.1.1_observational.119,3,30.55,100.5
gerson_2014a,gerson_2014a.1.1_observational.119,4,6.7,100.5
gerson_2014a,gerson_2014a.1.1_observational.119,5,1.95,100.5
gerson_2014a,gerson_2014a.1.1_observational.124,1,7.67,94.4
gerson_2014a,gerson_2014a.1.1_observational.124,2,2.43,94.4
gerson_2014a,gerson_2014a.1.1_observational.124,3,13.7,94.4
gerson_2014a,gerson_2014a.1.1_observational.124,4,15.97,94.4
gerson_2014a,gerson_2014a.1.1_observational.124,5,4.23,94.4
gerson_2014a,gerson_2014a.1.1_observational.126,1,22.5,94.4
gerson_2014a,gerson_2014a.1.1_observational.126,2,1,94.4
gerson_2014a,gerson_2014a.1.1_observational.126,3,24.97,94.4
gerson_2014a,gerson_2014a.1.1_observational.126,4,15.3,94.4
gerson_2014a,gerson_2014a.1.1_observational.126,5,0.88,94.4
gerson_2014a,gerson_2014a.1.1_observational.137,1,46.48,95.3
gerson_2014a,gerson_2014a.1.1_observational.137,2,9.57,95.3
gerson_2014a,gerson_2014a.1.1_observational.137,3,25.72,95.3
gerson_2014a,gerson_2014a.1.1_observational.137,4,14.53,95.3
gerson_2014a,gerson_2014a.1.1_observational.137,5,1.05,95.3
gerson_2014a,gerson_2014a.1.1_observational.138,1,36.98,94.4
gerson_2014a,gerson_2014a.1.1_observational.138,2,18.28,94.4
gerson_2014a,gerson_2014a.1.1_observational.138,3,5.28,94.4
gerson_2014a,gerson_2014a.1.1_observational.138,4,0.58,94.4
gerson_2014a,gerson_2014a.1.1_observational.138,5,12.68,94.4
gerson_2014a,gerson_2014a.1.1_observational.139,1,21.82,96.5
gerson_2014a,gerson_2014a.1.1_observational.139,2,74.62,96.5
gerson_2014a,gerson_2014a.1.1_observational.139,3,11.45,96.5
gerson_2014a,gerson_2014a.1.1_observational.139,4,3.45,96.5
gerson_2014a,gerson_2014a.1.1_observational.139,5,5.57,96.5
gerson_2014a,gerson_2014a.1.1_observational.140,1,7.93,121.8
gerson_2014a,gerson_2014a.1.1_observational.140,2,23.42,121.8
gerson_2014a,gerson_2014a.1.1_observational.140,3,16.87,121.8
gerson_2014a,gerson_2014a.1.1_observational.140,4,6.22,121.8
gerson_2014a,gerson_2014a.1.1_observational.140,5,8.57,121.8
gerson_2014a,gerson_2014a.1.1_observational.146,1,24.52,119.6
gerson_2014a,gerson_2014a.1.1_observational.146,2,13.75,119.6
gerson_2014a,gerson_2014a.1.1_observational.146,3,20.72,119.6
gerson_2014a,gerson_2014a.1.1_observational.146,4,5.92,119.6
gerson_2014a,gerson_2014a.1.1_observational.146,5,15.57,119.6
gerson_2014a,gerson_2014a.1.1_observational.149,1,17.9,104.4
gerson_2014a,gerson_2014a.1.1_observational.149,2,11.85,104.4
gerson_2014a,gerson_2014a.1.1_observational.149,3,12.45,104.4
gerson_2014a,gerson_2014a.1.1_observational.149,4,5.42,104.4
gerson_2014a,gerson_2014a.1.1_observational.149,5,5.3,104.4
gerson_2014a,gerson_2014a.1.1_observational.150,1,17.6,97.4
gerson_2014a,gerson_2014a.1.1_observational.150,2,1.75,97.4
gerson_2014a,gerson_2014a.1.1_observational.150,3,0.93,97.4
gerson_2014a,gerson_2014a.1.1_observational.150,4,21.12,97.4
gerson_2014a,gerson_2014a.1.1_observational.150,5,15.77,97.4
gerson_2014a,gerson_2014a.1.1_observational.151,1,3.48,106.5
gerson_2014a,gerson_2014a.1.1_observational.151,2,1.8,106.5
gerson_2014a,gerson_2014a.1.1_observational.151,3,1.42,106.5
gerson_2014a,gerson_2014a.1.1_observational.151,4,5.35,106.5
gerson_2014a,gerson_2014a.1.1_observational.151,5,1.6,106.5
gerson_2014a,gerson_2014a.1.1_observational.152,1,19.35,119.6
gerson_2014a,gerson_2014a.1.1_observational.152,2,2.63,119.6
gerson_2014a,gerson_2014a.1.1_observational.152,3,2.8,119.6
gerson_2014a,gerson_2014a.1.1_observational.152,4,4.07,119.6
gerson_2014a,gerson_2014a.1.1_observational.152,5,3.05,119.6
gerson_2014a,gerson_2014a.1.1_observational.160,1,5.48,110.5
gerson_2014a,gerson_2014a.1.1_observational.160,2,16.08,110.5
gerson_2014a,gerson_2014a.1.1_observational.160,3,2.75,110.5
gerson_2014a,gerson_2014a.1.1_observational.160,4,1.42,110.5
gerson_2014a,gerson_2014a.1.1_observational.160,5,0.1,110.5
gerson_2014a,gerson_2014a.1.1_observational.170,1,3.3,98.3
gerson_2014a,gerson_2014a.1.1_observational.170,2,6.7,98.3
gerson_2014a,gerson_2014a.1.1_observational.170,3,7.03,98.3
